#k:30.000000 m:0.010000 mu:-0.010000 Half-Life:1.735145 Freq:8.700000
Time Position Velocity Energy
7.135800 0.665104 -126.531712 86.686811
7.135700 0.677737 -126.337220 86.695383
7.135600 0.690351 -126.138931 86.703920
7.135500 0.702945 -125.936848 86.712421
7.135400 0.715518 -125.730979 86.720885
7.135300 0.728070 -125.521330 86.729312
7.135200 0.740601 -125.307906 86.737701
7.135100 0.753110 -125.090714 86.746052
7.135000 0.765597 -124.869760 86.754364
7.134900 0.778061 -124.645051 86.762637
7.134800 0.790503 -124.416593 86.770870
7.134700 0.802922 -124.184393 86.779061
7.134600 0.815316 -123.948457 86.787212
7.134500 0.827687 -123.708794 86.795321
7.134400 0.840034 -123.465409 86.803387
7.134300 0.852356 -123.218310 86.811411
7.134200 0.864652 -122.967504 86.819391
7.134100 0.876924 -122.712999 86.827327
7.134000 0.889169 -122.454802 86.835219
7.133900 0.901388 -122.192920 86.843065
7.133800 0.913581 -121.927362 86.850866
7.133700 0.925747 -121.658135 86.858621
7.133600 0.937886 -121.385247 86.866329
7.133500 0.949996 -121.108706 86.873990
7.133400 0.962079 -120.828520 86.881603
7.133300 0.974134 -120.544698 86.889168
7.133200 0.986159 -120.257248 86.896684
7.133100 0.998156 -119.966178 86.904152
7.133000 1.010123 -119.671497 86.911569
7.132900 1.022061 -119.373214 86.918937
7.132800 1.033968 -119.071337 86.926253
7.132700 1.045844 -118.765876 86.933519
7.132600 1.057690 -118.456839 86.940733
7.132500 1.069504 -118.144236 86.947895
7.132400 1.081287 -117.828075 86.955005
7.132300 1.093038 -117.508367 86.962062
7.132200 1.104757 -117.185120 86.969066
7.132100 1.116442 -116.858344 86.976015
7.132000 1.128095 -116.528049 86.982911
7.131900 1.139715 -116.194245 86.989752
7.131800 1.151300 -115.856941 86.996538
7.131700 1.162852 -115.516147 87.003269
7.131600 1.174369 -115.171874 87.009944
7.131500 1.185851 -114.824132 87.016562
7.131400 1.197299 -114.472930 87.023124
7.131300 1.208711 -114.118281 87.029630
7.131200 1.220087 -113.760192 87.036077
7.131100 1.231426 -113.398677 87.042468
7.131000 1.242730 -113.033744 87.048800
7.130900 1.253996 -112.665406 87.055073
7.130800 1.265226 -112.293673 87.061288
7.130700 1.276418 -111.918555 87.067444
7.130600 1.287572 -111.540065 87.073541
7.130500 1.298687 -111.158213 87.079578
7.130400 1.309765 -110.773010 87.085555
7.130300 1.320803 -110.384469 87.091471
7.130200 1.331802 -109.992600 87.097327
7.130100 1.342762 -109.597415 87.103122
7.130000 1.353682 -109.198926 87.108856
7.129900 1.364562 -108.797145 87.114528
7.129800 1.375401 -108.392084 87.120138
7.129700 1.386199 -107.983754 87.125687
7.129600 1.396957 -107.572168 87.131173
7.129500 1.407672 -107.157338 87.136597
7.129400 1.418346 -106.739276 87.141958
7.129300 1.428978 -106.317995 87.147256
7.129200 1.439567 -105.893508 87.152490
7.129100 1.450114 -105.465826 87.157662
7.129000 1.460618 -105.034963 87.162769
7.128900 1.471078 -104.600931 87.167813
7.128800 1.481494 -104.163744 87.172793
7.128700 1.491866 -103.723413 87.177709
7.128600 1.502194 -103.279953 87.182560
7.128500 1.512478 -102.833377 87.187346
7.128400 1.522716 -102.383697 87.192068
7.128300 1.532909 -101.930928 87.196725
7.128200 1.543057 -101.475082 87.201317
7.128100 1.553158 -101.016173 87.205844
7.128000 1.563214 -100.554215 87.210305
7.127900 1.573223 -100.089222 87.214701
7.127800 1.583185 -99.621207 87.219031
7.127700 1.593100 -99.150185 87.223296
7.127600 1.602967 -98.676168 87.227495
7.127500 1.612787 -98.199172 87.231628
7.127400 1.622559 -97.719211 87.235695
7.127300 1.632283 -97.236299 87.239696
7.127200 1.641958 -96.750450 87.243631
7.127100 1.651584 -96.261679 87.247500
7.127000 1.661161 -95.770000 87.251303
7.126900 1.670689 -95.275428 87.255039
7.126800 1.680166 -94.777977 87.258709
7.126700 1.689594 -94.277663 87.262313
7.126600 1.698972 -93.774500 87.265850
7.126500 1.708298 -93.268504 87.269322
7.126400 1.717574 -92.759689 87.272726
7.126300 1.726799 -92.248071 87.276065
7.126200 1.735973 -91.733664 87.279337
7.126100 1.745094 -91.216485 87.282542
7.126000 1.754164 -90.696548 87.285682
7.125900 1.763181 -90.173869 87.288755
7.125800 1.772146 -89.648463 87.291762
7.125700 1.781058 -89.120347 87.294702
7.125600 1.789917 -88.589536 87.297577
7.125500 1.798723 -88.056045 87.300385
7.125400 1.807475 -87.519892 87.303128
7.125300 1.816173 -86.981091 87.305805
7.125200 1.824817 -86.439658 87.308415
7.125100 1.833406 -85.895611 87.310961
7.125000 1.841941 -85.348964 87.313440
7.124900 1.850421 -84.799735 87.315854
7.124800 1.858846 -84.247940 87.318203
7.124700 1.867215 -83.693595 87.320486
7.124600 1.875529 -83.136717 87.322704
7.124500 1.883787 -82.577322 87.324858
7.124400 1.891988 -82.015427 87.326946
7.124300 1.900133 -81.451049 87.328970
7.124200 1.908222 -80.884204 87.330930
7.124100 1.916253 -80.314910 87.332825
7.124000 1.924228 -79.743184 87.334656
7.123900 1.932145 -79.169042 87.336423
7.123800 1.940004 -78.592502 87.338126
7.123700 1.947805 -78.013581 87.339766
7.123600 1.955548 -77.432295 87.341343
7.123500 1.963233 -76.848664 87.342856
7.123400 1.970859 -76.262703 87.344307
7.123300 1.978427 -75.674431 87.345695
7.123200 1.985935 -75.083865 87.347021
7.123100 1.993384 -74.491022 87.348284
7.123000 2.000774 -73.895921 87.349486
7.122900 2.008104 -73.298579 87.350626
7.122800 2.015374 -72.699013 87.351705
7.122700 2.022584 -72.097243 87.352723
7.122600 2.029733 -71.493285 87.353680
7.122500 2.036822 -70.887158 87.354576
7.122400 2.043849 -70.278880 87.355413
7.122300 2.050816 -69.668469 87.356190
7.122200 2.057722 -69.055943 87.356907
7.122100 2.064566 -68.441321 87.357565
7.122000 2.071348 -67.824621 87.358164
7.121900 2.078069 -67.205861 87.358704
7.121800 2.084728 -66.585061 87.359187
7.121700 2.091324 -65.962237 87.359612
7.121600 2.097858 -65.337410 87.359979
7.121500 2.104329 -64.710597 87.360289
7.121400 2.110737 -64.081817 87.360542
7.121300 2.117082 -63.451090 87.360739
7.121200 2.123364 -62.818434 87.360881
7.121100 2.129582 -62.183867 87.360966
7.121000 2.135737 -61.547410 87.360997
7.120900 2.141828 -60.909080 87.360973
7.120800 2.147855 -60.268898 87.360894
7.120700 2.153817 -59.626882 87.360762
7.120600 2.159716 -58.983050 87.360576
7.120500 2.165549 -58.337424 87.360337
7.120400 2.171318 -57.690021 87.360046
7.120300 2.177022 -57.040862 87.359702
7.120200 2.182661 -56.389965 87.359307
7.120100 2.188235 -55.737350 87.358861
7.120000 2.193744 -55.083037 87.358364
7.119900 2.199186 -54.427045 87.357816
7.119800 2.204563 -53.769394 87.357219
7.119700 2.209874 -53.110103 87.356573
7.119600 2.215119 -52.449192 87.355877
7.119500 2.220298 -51.786682 87.355134
7.119400 2.225410 -51.122591 87.354342
7.119300 2.230456 -50.456939 87.353503
7.119200 2.235435 -49.789747 87.352618
7.119100 2.240347 -49.121035 87.351686
7.119000 2.245192 -48.450822 87.350708
7.118900 2.249970 -47.779128 87.349686
7.118800 2.254680 -47.105974 87.348618
7.118700 2.259324 -46.431380 87.347506
7.118600 2.263899 -45.755366 87.346351
7.118500 2.268407 -45.077952 87.345153
7.118400 2.272847 -44.399158 87.343912
7.118300 2.277219 -43.719005 87.342630
7.118200 2.281522 -43.037513 87.341306
7.118100 2.285758 -42.354703 87.339941
7.118000 2.289925 -41.670594 87.338536
7.117900 2.294023 -40.985208 87.337091
7.117800 2.298053 -40.298565 87.335608
7.117700 2.302014 -39.610685 87.334086
7.117600 2.305907 -38.921589 87.332526
7.117500 2.309730 -38.231298 87.330929
7.117400 2.313484 -37.539832 87.329295
7.117300 2.317168 -36.847213 87.327625
7.117200 2.320784 -36.153460 87.325920
7.117100 2.324330 -35.458594 87.324180
7.117000 2.327806 -34.762637 87.322406
7.116900 2.331212 -34.065609 87.320598
7.116800 2.334549 -33.367531 87.318758
7.116700 2.337816 -32.668424 87.316885
7.116600 2.341013 -31.968309 87.314980
7.116500 2.344140 -31.267207 87.313045
7.116400 2.347196 -30.565138 87.311079
7.116300 2.350182 -29.862124 87.309084
7.116200 2.353098 -29.158187 87.307060
7.116100 2.355943 -28.453346 87.305007
7.116000 2.358718 -27.747623 87.302926
7.115900 2.361422 -27.041040 87.300819
7.115800 2.364056 -26.333617 87.298685
7.115700 2.366618 -25.625376 87.296525
7.115600 2.369110 -24.916337 87.294341
7.115500 2.371530 -24.206523 87.292132
7.115400 2.373880 -23.495954 87.289899
7.115300 2.376159 -22.784651 87.287644
7.115200 2.378366 -22.072637 87.285366
7.115100 2.380502 -21.359932 87.283066
7.115000 2.382566 -20.646557 87.280746
7.114900 2.384560 -19.932534 87.278405
7.114800 2.386482 -19.217885 87.276045
7.114700 2.388332 -18.502631 87.273666
7.114600 2.390110 -17.786792 87.271269
7.114500 2.391817 -17.070392 87.268855
7.114400 2.393453 -16.353450 87.266424
7.114300 2.395016 -15.635990 87.263976
7.114200 2.396508 -14.918031 87.261514
7.114100 2.397928 -14.199597 87.259037
7.114000 2.399276 -13.480707 87.256546
7.113900 2.400552 -12.761384 87.254042
7.113800 2.401757 -12.041650 87.251526
7.113700 2.402889 -11.321525 87.248998
7.113600 2.403949 -10.601032 87.246459
7.113500 2.404937 -9.880192 87.243909
7.113400 2.405853 -9.159027 87.241350
7.113300 2.406697 -8.437558 87.238783
7.113200 2.407468 -7.715807 87.236207
7.113100 2.408167 -6.993796 87.233624
7.113000 2.408795 -6.271546 87.231034
7.112900 2.409350 -5.549079 87.228438
7.112800 2.409832 -4.826417 87.225837
7.112700 2.410243 -4.103581 87.223232
7.112600 2.410581 -3.380592 87.220623
7.112500 2.410846 -2.657474 87.218011
7.112400 2.411040 -1.934247 87.215397
7.112300 2.411161 -1.210933 87.212781
7.112200 2.411210 -0.487553 87.210165
7.112100 2.411186 0.235870 87.207548
7.112000 2.411090 0.959315 87.204932
7.111900 2.410922 1.682760 87.202318
7.111800 2.410681 2.406183 87.199706
7.111700 2.410368 3.129563 87.197096
7.111600 2.409983 3.852878 87.194490
7.111500 2.409525 4.576107 87.191889
7.111400 2.408995 5.299227 87.189293
7.111300 2.408393 6.022217 87.186702
7.111200 2.407719 6.745056 87.184118
7.111100 2.406972 7.467720 87.181541
7.111000 2.406153 8.190190 87.178972
7.110900 2.405262 8.912443 87.176412
7.110800 2.404298 9.634457 87.173862
7.110700 2.403263 10.356212 87.171321
7.110600 2.402155 11.077684 87.168792
7.110500 2.400975 11.798853 87.166274
7.110400 2.399723 12.519697 87.163768
7.110300 2.398399 13.240193 87.161276
7.110200 2.397003 13.960322 87.158797
7.110100 2.395535 14.680060 87.156333
7.110000 2.393995 15.399387 87.153884
7.109900 2.392383 16.118281 87.151451
7.109800 2.390699 16.836719 87.149034
7.109700 2.388944 17.554682 87.146635
7.109600 2.387117 18.272146 87.144254
7.109500 2.385218 18.989091 87.141892
7.109400 2.383247 19.705494 87.139550
7.109300 2.381205 20.421335 87.137227
7.109200 2.379092 21.136592 87.134925
7.109100 2.376906 21.851244 87.132645
7.109000 2.374650 22.565268 87.130387
7.108900 2.372322 23.278644 87.128152
7.108800 2.369923 23.991351 87.125941
7.108700 2.367453 24.703365 87.123754
7.108600 2.364911 25.414667 87.121593
7.108500 2.362299 26.125235 87.119456
7.108400 2.359615 26.835048 87.117347
7.108300 2.356861 27.544084 87.115264
7.108200 2.354035 28.252322 87.113209
7.108100 2.351139 28.959740 87.111182
7.108000 2.348173 29.666318 87.109185
7.107900 2.345136 30.372034 87.107217
7.107800 2.342028 31.076867 87.105279
7.107700 2.338850 31.780796 87.103373
7.107600 2.335601 32.483799 87.101498
7.107500 2.332283 33.185856 87.099656
7.107400 2.328894 33.886946 87.097846
7.107300 2.325435 34.587046 87.096070
7.107200 2.321907 35.286137 87.094329
7.107100 2.318308 35.984198 87.092622
7.107000 2.314640 36.681206 87.090951
7.106900 2.310903 37.377142 87.089316
7.106800 2.307095 38.071984 87.087718
7.106700 2.303219 38.765712 87.086157
7.106600 2.299273 39.458304 87.084634
7.106500 2.295258 40.149740 87.083149
7.106400 2.291174 40.840000 87.081704
7.106300 2.287021 41.529061 87.080298
7.106200 2.282799 42.216904 87.078933
7.106100 2.278509 42.903508 87.077609
7.106000 2.274150 43.588852 87.076327
7.105900 2.269723 44.272916 87.075086
7.105800 2.265227 44.955679 87.073888
7.105700 2.260664 45.637120 87.072734
7.105600 2.256032 46.317219 87.071623
7.105500 2.251332 46.995956 87.070557
7.105400 2.246565 47.673310 87.069535
7.105300 2.241730 48.349261 87.068559
7.105200 2.236828 49.023788 87.067629
7.105100 2.231858 49.696871 87.066746
7.105000 2.226821 50.368490 87.065909
7.104900 2.221717 51.038625 87.065120
7.104800 2.216547 51.707255 87.064380
7.104700 2.211309 52.374361 87.063688
7.104600 2.206005 53.039921 87.063045
7.104500 2.200635 53.703917 87.062451
7.104400 2.195198 54.366329 87.061908
7.104300 2.189695 55.027135 87.061416
7.104200 2.184127 55.686318 87.060974
7.104100 2.178492 56.343855 87.060584
7.104000 2.172792 56.999729 87.060247
7.103900 2.167027 57.653918 87.059961
7.103800 2.161196 58.306404 87.059729
7.103700 2.155301 58.957167 87.059550
7.103600 2.149340 59.606187 87.059425
7.103500 2.143315 60.253444 87.059354
7.103400 2.137225 60.898919 87.059338
7.103300 2.131071 61.542593 87.059378
7.103200 2.124852 62.184447 87.059472
7.103100 2.118570 62.824460 87.059623
7.103000 2.112223 63.462614 87.059830
7.102900 2.105813 64.098889 87.060094
7.102800 2.099340 64.733267 87.060416
7.102700 2.092804 65.365728 87.060794
7.102600 2.086204 65.996253 87.061231
7.102500 2.079541 66.624823 87.061726
7.102400 2.072816 67.251419 87.062280
7.102300 2.066029 67.876022 87.062893
7.102200 2.059179 68.498614 87.063565
7.102100 2.052267 69.119176 87.064297
7.102000 2.045293 69.737689 87.065089
7.101900 2.038258 70.354134 87.065942
7.101800 2.031161 70.968493 87.066855
7.101700 2.024003 71.580747 87.067830
7.101600 2.016784 72.190878 87.068865
7.101500 2.009504 72.798868 87.069963
7.101400 2.002163 73.404697 87.071122
7.101300 1.994763 74.008349 87.072344
7.101200 1.987302 74.609804 87.073628
7.101100 1.979781 75.209044 87.074975
7.101000 1.972200 75.806053 87.076385
7.100900 1.964560 76.400810 87.077859
7.100800 1.956861 76.993299 87.079396
7.100700 1.949102 77.583502 87.080996
7.100600 1.941285 78.171400 87.082661
7.100500 1.933409 78.756977 87.084390
7.100400 1.925475 79.340214 87.086184
7.100300 1.917483 79.921094 87.088042
7.100200 1.909433 80.499599 87.089965
7.100100 1.901326 81.075713 87.091954
7.100000 1.893161 81.649416 87.094007
7.099900 1.884939 82.220693 87.096126
7.099800 1.876660 82.789526 87.098311
7.099700 1.868324 83.355898 87.100562
7.099600 1.859932 83.919791 87.102878
7.099500 1.851484 84.481189 87.105261
7.099400 1.842980 85.040075 87.107710
7.099300 1.834421 85.596432 87.110225
7.099200 1.825805 86.150242 87.112807
7.099100 1.817135 86.701491 87.115455
7.099000 1.808410 87.250159 87.118170
7.098900 1.799631 87.796232 87.120952
7.098800 1.790797 88.339693 87.123801
7.098700 1.781909 88.880525 87.126717
7.098600 1.772967 89.418712 87.129700
7.098500 1.763971 89.954237 87.132750
7.098400 1.754923 90.487085 87.135867
7.098300 1.745821 91.017240 87.139052
7.098200 1.736666 91.544685 87.142303
7.098100 1.727460 92.069404 87.145623
7.098000 1.718200 92.591382 87.149009
7.097900 1.708889 93.110602 87.152463
7.097800 1.699527 93.627050 87.155985
7.097700 1.690113 94.140710 87.159573
7.097600 1.680647 94.651565 87.163230
7.097500 1.671131 95.159601 87.166953
7.097400 1.661565 95.664802 87.170744
7.097300 1.651948 96.167153 87.174602
7.097200 1.642282 96.666639 87.178528
7.097100 1.632565 97.163245 87.182521
7.097000 1.622800 97.656955 87.186581
7.096900 1.612985 98.147755 87.190708
7.096800 1.603121 98.635630 87.194903
7.096700 1.593209 99.120565 87.199164
7.096600 1.583249 99.602545 87.203492
7.096500 1.573241 100.081556 87.207887
7.096400 1.563185 100.557584 87.212349
7.096300 1.553082 101.030614 87.216877
7.096200 1.542932 101.500631 87.221472
7.096100 1.532735 101.967622 87.226134
7.096000 1.522492 102.431572 87.230861
7.095900 1.512203 102.892467 87.235655
7.095800 1.501868 103.350294 87.240514
7.095700 1.491487 103.805038 87.245440
7.095600 1.481062 104.256686 87.250431
7.095500 1.470591 104.705223 87.255487
7.095400 1.460076 105.150638 87.260609
7.095300 1.449517 105.592915 87.265796
7.095200 1.438913 106.032042 87.271047
7.095100 1.428267 106.468005 87.276364
7.095000 1.417577 106.900791 87.281745
7.094900 1.406844 107.330387 87.287190
7.094800 1.396068 107.756780 87.292699
7.094700 1.385250 108.179957 87.298272
7.094600 1.374390 108.599905 87.303909
7.094500 1.363488 109.016611 87.309609
7.094400 1.352545 109.430064 87.315372
7.094300 1.341561 109.840250 87.321197
7.094200 1.330536 110.247156 87.327085
7.094100 1.319471 110.650771 87.333036
7.094000 1.308366 111.051082 87.339048
7.093900 1.297221 111.448078 87.345122
7.093800 1.286037 111.841745 87.351258
7.093700 1.274814 112.232073 87.357454
7.093600 1.263552 112.619048 87.363711
7.093500 1.252252 113.002661 87.370029
7.093400 1.240914 113.382898 87.376407
7.093300 1.229538 113.759749 87.382844
7.093200 1.218124 114.133201 87.389341
7.093100 1.206674 114.503244 87.395896
7.093000 1.195187 114.869867 87.402511
7.092900 1.183664 115.233057 87.409184
7.092800 1.172104 115.592805 87.415914
7.092700 1.160510 115.949099 87.422703
7.092600 1.148879 116.301928 87.429548
7.092500 1.137214 116.651282 87.436450
7.092400 1.125514 116.997151 87.443409
7.092300 1.113781 117.339522 87.450423
7.092200 1.102013 117.678387 87.457493
7.092100 1.090211 118.013735 87.464618
7.092000 1.078377 118.345555 87.471798
7.091900 1.066509 118.673837 87.479032
7.091800 1.054610 118.998573 87.486320
7.091700 1.042678 119.319751 87.493661
7.091600 1.030714 119.637361 87.501055
7.091500 1.018719 119.951395 87.508502
7.091400 1.006692 120.261843 87.516000
7.091300 0.994636 120.568695 87.523550
7.091200 0.982548 120.871941 87.531151
7.091100 0.970431 121.171573 87.538803
7.091000 0.958284 121.467582 87.546505
7.090900 0.946108 121.759958 87.554256
7.090800 0.933904 122.048692 87.562056
7.090700 0.921670 122.333776 87.569905
7.090600 0.909409 122.615201 87.577802
7.090500 0.897119 122.892959 87.585746
7.090400 0.884803 123.167040 87.593737
7.090300 0.872459 123.437437 87.601775
7.090200 0.860089 123.704142 87.609859
7.090100 0.847692 123.967145 87.617988
7.090000 0.835269 124.226440 87.626161
7.089900 0.822821 124.482017 87.634379
7.089800 0.810348 124.733870 87.642641
7.089700 0.797849 124.981991 87.650946
7.089600 0.785327 125.226372 87.659293
7.089500 0.772780 125.467005 87.667683
7.089400 0.760210 125.703883 87.676113
7.089300 0.747616 125.937000 87.684585
7.089200 0.734999 126.166347 87.693097
7.089100 0.722360 126.391918 87.701648
7.089000 0.709699 126.613706 87.710239
7.088900 0.697016 126.831704 87.718867
7.088800 0.684311 127.045905 87.727534
7.088700 0.671585 127.256303 87.736238
7.088600 0.658839 127.462891 87.744978
7.088500 0.646073 127.665664 87.753755
7.088400 0.633286 127.864614 87.762567
7.088300 0.620480 128.059735 87.771413
7.088200 0.607655 128.251023 87.780293
7.088100 0.594811 128.438470 87.789207
7.088000 0.581949 128.622070 87.798154
7.087900 0.569069 128.801819 87.807133
7.087800 0.556171 128.977711 87.816143
7.087700 0.543256 129.149740 87.825184
7.087600 0.530324 129.317901 87.834255
7.087500 0.517376 129.482189 87.843356
7.087400 0.504412 129.642599 87.852485
7.087300 0.491432 129.799125 87.861643
7.087200 0.478437 129.951763 87.870828
7.087100 0.465427 130.100508 87.880040
7.087000 0.452402 130.245356 87.889278
7.086900 0.439363 130.386301 87.898542
7.086800 0.426311 130.523341 87.907830
7.086700 0.413245 130.656469 87.917142
